screen_name	id	description	url
downloadpingo	2939673931	PINGO is the new mobile app where users can win prizes by taking pictures!  Compete in these themed challenges by yourself or with friends.	http://twitter.com/downloadpingo
MJBizDaily	287855153	Daily news & info for marijuana dispensaries/retail shops, growers, vendors and industry professionals - written by journalists for serious businesspeople	http://twitter.com/MJBizDaily
theaustinsrose	28861431	Taylor and Tim here. Country Music artist/duo making it happen in Nashville & Vail. Pick up our new album on itunes!	http://twitter.com/theaustinsrose
amirahmercer	122826466	Rihanna's favorite @VanityFair writer. I copy edit too. Fashion and pop culture. Princeton alumna. Woman. Tweets are my own.	http://twitter.com/amirahmercer
erichegedus	14648201	New York Post journalist. Way gay. Current https://t.co/7qvmeTi0dB board member and past president. Opinions are my own. https://t.co/UwnLePWqGv	http://twitter.com/erichegedus
tajallilove	12960222	#Cmgr @GreatSchools Mom of 2 darlings. mom/family/education/music/humor/SFGiants. Opinions are my own.	http://twitter.com/tajallilove
Superdawg	28382112	Not a wiener - not a frankfurter - not a red hot - but our exclusive... Superdawg™ Superdawg Drive-In. Since 1948. 🌭🔷🌭🔷🌭🔷🌭🔷	http://twitter.com/Superdawg
ACSstlouis	66350440	Our vision is a world free of cancer, and we are here to help you. Call us for 24/7 cancer care at 1-800-227-2345. #ACSSTL	http://twitter.com/ACSstlouis
MeghanCox	19663069	Public Affairs and Campaign Consultant, Partner @lincolnstrategy, RTs do not = endorsements	http://twitter.com/MeghanCox
CatsKnowWxToo	737103560412798976	2nd page for weather watches/warnings/public health & safety alerts/info./emergencies/missing persons. #PAWx Cape Hatteras Lighthouse by Nat'l Geographic	http://twitter.com/CatsKnowWxToo
rajaverma315	779199615883022336	DIGITAL MARKETING EXPERT	http://twitter.com/rajaverma315
MHowardTWCNews	1639295174	@TWCNewsAlbany Reporter/MMJ  CT born story teller tennis extraordinaire #LETSGODUKE Follows & RT's not endorsements. Story ideas? Michael.Howard@TWCNews.com	http://twitter.com/MHowardTWCNews
kylejmassey	16900080	(╯°□°）╯︵ ┻━┻	http://twitter.com/kylejmassey
prashantdonnie	205675674	NATIONALIST,POLITICAL INSECT,INTERNET HINDU, GRADUATE STUDENT ™ @ VIT VELLORE,SOFTWARE ENGINEER,	http://twitter.com/prashantdonnie
BrianWLWT	988911943	Digital editor at @WLWT, coffee addict and tennis hooligan. Cincinnati, NOLA	http://twitter.com/BrianWLWT
its_JTowne	2228858245	• LA by birth • NY by choice • YouTube Daily Vlogger • Kings To You • Check out my YouTube channel!!! 👇🏼	http://twitter.com/its_JTowne
Quarterlette	383450111	http://t.co/cLCbaDGz5G - Navigating Your Quarter Life. Forbes Top 10 Websites for #Millennial Women	http://twitter.com/Quarterlette
cristidesk	3908505857	Hollywood and money for you!!! The only business that promotes a topic of movie! Watch video: https://t.co/w5GMld7YPg	http://twitter.com/cristidesk
tok_jocke	49901927	I'm a dad, music lover, developer, fisher and a motorcyclist	http://twitter.com/tok_jocke
peterschack	55840804	CNBC breaking news producer, part-time CNBC Radio anchor.  Market stat junkie.  Best known for love of fried chicken and good coffee.	http://twitter.com/peterschack
GoSheltonGreen	222609664	Former TV Reporter turned Loan Mortgage Officer. Avid tennis player, outdoorsman, animal lover & all around nice guy	http://twitter.com/GoSheltonGreen
DouglastonPatch	164744258	Nathan Duke is the Local Editor for Douglaston Patch. Contact him at nathan.duke@patch.com.	http://twitter.com/DouglastonPatch
MandelaSH	534222686	Helping tech startups succeed @KaporCapital   LinkedIn Top 10 Voices in VC & Entrepreneurship   Forbes 30Under30   Get my advice: https://t.co/UUoXRxbKOB	http://twitter.com/MandelaSH
Colonelissimo	3260445564	Channeling Gadaffi since 2015.	http://twitter.com/Colonelissimo
TheHistoryBrew	231097576	Tweeting the latest history news from a variety of different sources.	http://twitter.com/TheHistoryBrew
LydiaVincenty	180458940	Chicago girls don't take crap from anyone	http://twitter.com/LydiaVincenty
kimanne123	18785467	Liberal 60's activist LGBT, Womens, Human and Animal Rights Environment, Trumpsters will be Blocked Done with their Nonsense X NJ-NY Now in #CO	http://twitter.com/kimanne123
SkratchFoodTruc	1392935809	Eclectic food on the go with some Texas flair and locally grown ingredients.	http://twitter.com/SkratchFoodTruc
annistiquephoto	44017222	My passion called me from a corporate automotive gig back to what I love doing.	http://twitter.com/annistiquephoto
epowerconsults	768189478087327744	#socialmarketing  #SEO #Analytics #DigitalMarketing #webdesign #SocialMedia #WordPress stuff related to technology news /Passionate about Social Media🇺🇸🇭🇹	http://twitter.com/epowerconsults
utcpgh	3195020979	Pittsburgh, Pa   Party rock cover band spanning all decades and genres.	http://twitter.com/utcpgh
Rbkbkwtz	204953494	An educator who truly wants to make a difference in this world.	http://twitter.com/Rbkbkwtz
thekikback	2910586974	People need to know you don't have to be a professional gamer to have your own Chanel follow houst0n432 on twitch tv. looking for small gamers please donate.	http://twitter.com/thekikback
ColleenNBCLA	204431686	News Anchor and Reporter at NBCLA.	http://twitter.com/ColleenNBCLA
ScottEmmert44	327676285	Vice President, Media Relations & Broadcasting - San Jose Sharks	http://twitter.com/ScottEmmert44
Scoongie	328580029	In my mind, I miss you every night you're not here. Oh, I just want to sit around your life and breathe your air.	http://twitter.com/Scoongie
Devneck	96166802	Eng. Mgr. at @GA.  Into homebrewing, woodworking, metal (music and crafting), aquaculture, bourbon, Ruby, Rails & JS	http://twitter.com/Devneck
getgryt	709377161405149188	A shoot'em straight men's personal care company. No frills. No gimmicks. Just great skin care. Check out the launch sale! @ https://t.co/LpPCyUXVRH	http://twitter.com/getgryt
BellWestEnd	1488679807	Luxury Apartments in Downtown Durham. Call (919) 813-4301 for leasing information.	http://twitter.com/BellWestEnd
mirnygirly	14857430	Seattle implant. Communicator. Creator. Fan of all things technology. New mama. Wannabe chef. Believer. Friend.	http://twitter.com/mirnygirly
Sterlin_Merlin	2531678197	If you don't wake up wondering what the hell happened last night, you're not doing it right	http://twitter.com/Sterlin_Merlin
Heisenberg5152	1135687411	All Hail the King	http://twitter.com/Heisenberg5152
andyreports	382964013	Journalist w/ @CBSThisMorning Formerly w/ @thekcnchannel and @ajam. Fencer. Author. HTX-NH-ATX-NYC. SEU Grad. RT are not endorsements.	http://twitter.com/andyreports
MsPinkandGreen	226748942	Everyone has a story to tell and I am the perfect person to tell the story...from shooting and editing the video to writing the script.	http://twitter.com/MsPinkandGreen
dascruggs	705614086730481664	Director of photography @chicago_reader. Founder @blkwmndirectors. Past: @washingtonpost, @pubmediacorps. @HowardU & @MICAgrad alum.	http://twitter.com/dascruggs
keristen_holmes	2469956282	Lover of fun, food & ✝   Morning News Anchor @KTBS   Opinions are my own   Retweets and links are not endorsements.	http://twitter.com/keristen_holmes
amandapalumbo	34052201	Journalist. Animal lover. Addicted to iced tea and Netflix. RT's are not endorsements unless you pay me. Please pay me. I am so very poor.	http://twitter.com/amandapalumbo
TipBayless	3294114751	Don't believe everything you hear: Real eyes, Realize, Real lies	http://twitter.com/TipBayless
selceronimo	37052711	(words + imagination) - (rationality + lucidity)	http://twitter.com/selceronimo
squidgetpj	25201843	I am a Christian, a daughter, an aunt, a sister, a niece, a cousin, an esthetician, a musician, and annoying.	http://twitter.com/squidgetpj
providersguide	2838325371	The guide to community programs and services in IL. Over 2,500 listings of health, mentoring, employment, counseling, and afterschoool programs and events.	http://twitter.com/providersguide
JenSMarketing	185275965	Online Marketing Strategist   Blogger   Coach   Child of God   Mom of 3   Wife   I am passionate about helping people grow!	http://twitter.com/JenSMarketing
Babir1981	49289598	Teacher Practitioner on Mon/Tues. Community Pharmacist on Wed/Thur/Fri #CDawards Meds Optimisation 2016 winner. Pronounced Barber not Babeer #RPSPreReg17	http://twitter.com/Babir1981
pivotal_f	1403450665	The future will soon be a thing of the past.	http://twitter.com/pivotal_f
mrmanningham	164824459	• lover of cowgirl boots • passionate writer • dancer • personal growth guru • travel enthusiast • lover of sparkly things •	http://twitter.com/mrmanningham
lcbchefperry	286947618	Christian Sinner saved by grace Lover of God Conservative Daddy Husband  Spartan runner  1st Peter 3:15  chef for life	http://twitter.com/lcbchefperry
NawlinsBeerFest	473434974	150+ World Class Beers, Food, Games, Live Music, Cask Beer Garden! VIP Area. Saturday, 3/19/16 at Champions Square! On sale now!	http://twitter.com/NawlinsBeerFest
ElizabethPrann	12577632	Not-so-gracefully balancing motherhood, reporting the news and watching more baseball than a prepubescent boy. Cheering on @DODay56 on and off the mound...	http://twitter.com/ElizabethPrann
PhillipYin2016	4746723218	The official Twitter for Phillip Yin for Lt. Governor of WA State! Businessman, journalist. #YinItToWinIt! Vote on Aug. 2!	http://twitter.com/PhillipYin2016
fxnurse	245024074	Running, running, and more running. Operating Room Nurse for life...	http://twitter.com/fxnurse
GiftCard_Shop	3229137312	Where Greetings Come to Life! Add photos, sound and video to create custom greetings for personal or business occasions.	http://twitter.com/GiftCard_Shop
Laura20_18	581488180	instagram @Msbeautycouture101 inquiries laura.alvarado4@aol.com	http://twitter.com/Laura20_18
NortherlyO	1636514341	Lake County's outdoor and travel shop with an alternative twist. We celebrate people of all abilities, carry unique products and offer personalized service.	http://twitter.com/NortherlyO
GentlemanHawk	365246508	Alongside my partner; the Granite Equine- Recline, fasten downward, White Sox baseball is ensuing! (This is a lovingly satirical re-imagining of Hawk)	http://twitter.com/GentlemanHawk
KVPTexas	20218556	Lawyer; SCOTX law clerk; #AppellateTwitter contributor; Assoc. Editor of The Advocate; God follower; optimist; dreamer of impossible dreams.	http://twitter.com/KVPTexas
IBTimesUK	47916714	The International Business Times UK.  Follow for news & special reports on business, geopolitics, technology & sport. Facebook: https://t.co/drCmDDD7gI	http://twitter.com/IBTimesUK
Mayswriter	28848749	Passionate public relations professional, highly experienced formation skydiver, dedicated distance runner, and coach.	http://twitter.com/Mayswriter
BaltMommies	24731218	Free group for moms in the Baltimore area for online support and local events.  See why we're the #1 Moms Group in Baltimore - register today!	http://twitter.com/BaltMommies
JohnAdam_PI	55974179	Reporter for the Petersburg Progress-Index. I'm going to tell the truth as I understand it; you can take it from there.	http://twitter.com/JohnAdam_PI
AceBoonChicago	18928297	Hip Hop & Hoes Single Out Now!!! iTunes: https://t.co/X1bCfgGeTm Spotify: https://t.co/LxK07LDWbB Google Play: https://t.co/ks6hJH4isT	http://twitter.com/AceBoonChicago
gbreusch	234170858	Husband, dad, former hack and @SydneySwans tragic.	http://twitter.com/gbreusch
BuySellLiveATL	115756771	You're changing homes, we're changing how you do it.	http://twitter.com/BuySellLiveATL
SarahMCB	17598141	Canadian in London. Enthused enthusiast of wine, snow and bad horror movies. Working in health PR. I put words on pictures and sometimes I draw things. Badly.	http://twitter.com/SarahMCB
ErnestWalzel	23055060	Software engineer with a thing for UX and fonts. Formerly Amazon and bioinformatics. Now ramping up @Feedpresso	http://twitter.com/ErnestWalzel
SCOREOC	126458641	A Network of Business Knowledge and Experience. Our experts provide free mentoring, resources and info to help you start, manage & grow your biz!	http://twitter.com/SCOREOC
flowrtattedgirl	760657951975739392	A good day for me is when I have clean underwear and I can find both of my shoes. follow me on Instagram @THEGIRLWITHTHEFLOWERTATTO	http://twitter.com/flowrtattedgirl
tylerykimoff	480724693	#GoBlue. Jackson College. @Marissa1110 is mine	http://twitter.com/tylerykimoff
cortneyfries	846226824	Freelance writer of parenting, relationship & travel features. Contributor to Redbook, Chicago Parent and Make It Better magazines and Chicken Soup for the Soul	http://twitter.com/cortneyfries
sdrloo	779355458	#rapeisrape #bystanderintervention	http://twitter.com/sdrloo
joebobyoung	360737813	Digital editor, reader, snark master, Imgur-lover, husband, cat and dog person, coiffed, Michigan native	http://twitter.com/joebobyoung
DougEyolfson	3148572655	MP for Charleswood-St.James-Assiniboia-Headingley #CSJAH	http://twitter.com/DougEyolfson
TiddyLeeEnt	248831952	Director of Basketball Operations Minneapolis North High School	http://twitter.com/TiddyLeeEnt
DebHarkness	1256741	history prof, All Souls Trilogy author, executive producer, apprentice screenwriter, dedicated amateur wine taster. THE WORLD OF ALL SOULS companion coming 2017	http://twitter.com/DebHarkness
ddonahoo1	105552796	WAR EAGLE!!! https://t.co/UpEI2uhBrw	http://twitter.com/ddonahoo1
goldlis	15155135	Focus: anti-genocide activism, human rights, world hunger, and environment; blessed with a dh & 4 dk	http://twitter.com/goldlis
AlexDoman	15433689	Founder/CEO @advancedbrain   Founder @sleepgeniusapp   Author Healing at the Speed of Sound   Entrepreneur #music #brain #tech #sleep #digitalhealth	http://twitter.com/AlexDoman
RoniHAngel	1658247026	Husband   Father   InfoSec Professional   Technology Lover   Music Junkie   Life Long Washington Redskins Fan!	http://twitter.com/RoniHAngel
Shmi_So_Far	17452214	Newly minted Director of Brand Strategy at Match https://t.co/elRG2BGrys - founder of Me So Far, bought the taun taun sleeping bag, views are my own	http://twitter.com/Shmi_So_Far
smittyboy21	18962021	Dogs. Pizza. Boys. In that order.	http://twitter.com/smittyboy21
jdblanton1133	1232431748	Buckeyes, Bengals, Blue Jackets, and Red Sox fan. Love the girls in my life more than anything. If we couldn't laugh, we would all go insane-Jimmy Buffett	http://twitter.com/jdblanton1133
